title,author,isbn,origen
Gestión de la calidad de cuidados de enfermería,Diego Ayuso Murillo,9788490520956,bidi
Enfermería en la rehabilitación de la enfermedad mental severa,Elena Rodríguez Seoane,9788490520970,bidi
Enfermería geriátrica, Maribel Carretero Orcoyen,9788490520987,bidi
Iniciación al algebra elemental, Flor M. Rodríguez Vásquez,9788490521007,bidi
Anatomía de sistemas, Isidoro G. García Vaca,9788490521021,bidi
Aprenda a estresarse,José Carlos Fuertes Rocañín,9788490521069,bidi
Tratado de Psiquiatría del niño y adolescente,María Jesús Mardomingo Sanz,9788490522622,bidi
Los aprendizajes del niño indígena,"Macías Ortiz, Ramiro Daniel",9788499697598,bidi
Los conocimientos comunitarios del pueblo Ayuuk y los contenidos escolares,"Francisco Antonio, Enrique",9788499697611,bidi
Los maestros de formación cívica y ética en la educación secundaria,"Chávez Romo, María Concepción",9788499697635,bidi
Tutoría y competencias de investigación en los alumnos de posgrado de la UNAM,"González Juárez, Graciela",9788499697659,bidi
TIC en Educación,Francisco Ernesto Ramas Arauz,9788499697970,bidi
Inspección supervisión evaluación y calidad de un centro educativo de Enseñanza Secundaria Obligatoria,Olga Femenía Millet,9788490520086,bidi
Inteligencia competitiva,Sonia Gogova,9788490520178,bidi
La necesidad de escuelas creativas,Francisco Menchén Bellón,9788490520185,bidi
Los intangibles en el valor de las empresas,"Timoteo, Jesús; Matías, Gustavo; Buxaderas, Eduardo; Ferruz, Sonia",9788490520208,bidi
Gastronomía versus nutrición,Joaquín Pérez Conesa,9788490520338,bidi
Hacia una cultura social innovadora,"Arboniés Ortiz, Angel L.",9788490520352,bidi
Manual de comunidades de práctica,"Arboniés Ortiz, Angel L.",9788490520369,bidi
El director de proyectos a examen,José Barato,9788490520574,bidi
Analizadores de proceso en línea, Francisco Velasco Aparicio,9788490520994,bidi
Autonomía intelectual,"Sánchez Ramírez, María Abigail",9788499697604,bidi
Jóvenes universitarios,Rocío  López González,9788499697628,bidi
La transmisión del legado en las minorías étnicas,"Charabati Nehmad, Esther",9788499697642,bidi
Aprendizaje cooperativo,Reyna del Carmen Martínez Rodríguez,9788499699073,bidi
La Facultad de Medicina de la UNAM en transición hacia el paradigma las competencias,Liz Hamui Sutton,9788499699714,bidi
Ciudades para las personas,Julio Rodríguez Costa,9788499699851,bidi
Matemática educativa,Crisólogo Dolores Flores,9788490520215,bidi
Modelación-Graficación para la matemática escolar,Liliana Suárez Téllez,9788490520246,bidi
El adiestramiento silencioso,Antonio Paramio Miranda,9788490520321,bidi
La construcción del perro de defensa,Antonio Paramio Miranda,9788490520611,bidi
Técnicas de terapia PNL y coaching para el cambio,Francisco Verjano Díaz,9788490520635,bidi
Atlas de Histología Humana,Inés Martín-Lacave,9788490520642,bidi
Punción con aguja fina de próstata testículo y órganos genitales femeninos,Andrés Pérez Barrios,9788490520734,bidi
Lecturas In-Apropiadas desde la historia la educación y la cultura,"Aguirre Lora, María Esther",9788499697680,bidi
Compendio bursátil,Benjamín Hernández Blázquez,9788499697857,bidi
Emergencia y decadencia de la reciente medicina española,Ignacio Pascual Castroviejo,9788499697888,bidi
Gestión de la calidad en las organizaciones sanitarias,Javier  Cabo Salvador,9788499698168,bidi
Guía de alimentación para personas con Síndrome de Down,Marta González Caballero,9788499698779,bidi
Practicum de psicología,María Angeles Pastor Mira,9788499698809,bidi
Atlas de Inmunohistoquímica,Inés Martín-Lacave,9788499698939,bidi
Despertaoos, Amado  Ramírez Villafañez,9788499699080,bidi
Calidad productividad y competitividad,"Deming, W. Edwards",9788490523353,bidi
Motivación y personalidad,Abraham H. Maslow,9788490523414,bidi
Educación sanitaria,"Salleras Sanmarti, L",9788490523490,bidi
Control de calidad,"Hansen, Bertrand L",9788490523520,bidi
Fundamentos de epidemiología,Kahl-Martin Colimon,9788490523544,bidi
Juran y el liderazgo para la calidad,"Juran, Joseph M.",9788490523650,bidi
Manual de atención primaria de salud:Su naturaleza y organización,"Pritchard, Peter",9788490523667,bidi
Gestión estratégica del marketing: establecimiento de objetivos,Marketing Publishing Center,9788490523971,bidi
La estrategia básica de marketing,Marketing Publishing Center,9788490524015,bidi
Cómo evaluar su publicidad,Marketing Publishing Center,9788490524053,bidi
Dirección estratégica de vendedores,Marketing Publishing Center,9788490524206,bidi
Epidemiología moderna,"Rothman, Kenneth J.",9788490524251,bidi
Compiladores e intérpretes: un enfoque pragmático,"Sánchez Dueñas, Gonzalo",9788490524367,bidi
El coste de la mala calidad,"Harrington, H. James",9788490524466,bidi
Calidad total en la gestión de servicios,Leonard L. Berry,9788490523315,bidi
Métodos normalizados para el análisis de aguas potables y residuales APHA-AWWA-WPCF,"Booth, D. F.",9788490523346,bidi
Educación para la salud en la escuela,"Calvo Bruzos, Coral",9788490523643,bidi
Gestión de la atención al cliente, Andrew Brown,9788490523841,bidi
QFD: despliegue de la función de calidad,"Zaidi, A",9788490524039,bidi
Manual de neurofisiología,Daniel P Cardinali ,9788490524060,bidi
La imagen corporativa,Nicholas Ind,9788490524121,bidi
El servicio centrado en el cliente: cómo lograr que regresen y sigan utilizando sus servicios,B.D. Cottleston,9788490524220,bidi
Logística empresarial: control y planificación,Ronald H. Ballou,9788490524305,bidi
Sistemas de salud,"Corella Iraizoz, José María",9788490524312,bidi
Nuevos enfoques en la innovación de productos para la empresa industrial,Angel L. Arboniés Ortiz,9788490524374,bidi
El derecho de los profesionales sanitarios,"Martín Serrano, A",9788490524404,bidi
Gestión estratégica de la calidad en los servicios sanitarios,"Varo, Jaime",9788490524459,bidi
Dirección y gestión de proyectos,"Pereña Brand, Jaime",9788490523537,bidi
El método científico en las ciencias de la salud, Rafael Alvarez Cáceres,9788490523698,bidi
Motivos y motivación en la empresa,"Velaz Rivas, José I",9788490523896,bidi
La ventaja competitiva,Marketing Publishing Center,9788490523919,bidi
Gestión de la calidad total,Marketing Publishing Center,9788490523964,bidi
Desarrollo del apalancamiento estratégico,"Lele, Milind M.",9788490524138,bidi
Pie diabético,Tomás A. Céspedes	,9788490524237,bidi
Evaluación de programas sociales,Cesáreo Amezcua Viedma,9788490524282,bidi
Diseño ergonómico en la prevención de la enfermedad laboral,"Bustamante, Antonio",9788490524299,bidi
Eficacia organizacional,"Fernández-Rios, Manuel",9788490524343,bidi
Compras e inventarios,Marketing Publishing Center,9788499691688,bidi
Principios de gestión sanitaria,"Errasti, Francisco",9788499698137,bidi
Manual de logística integral,"Pau i Cos, Jordi",9788490522523,bidi
Auditorías internas de la calidad,"Vila Espeso, M.A.",9788490523834,bidi
Estrategias de crecimiento,Marketing Publishing Center,9788490523933,bidi
Manual de toxicología básica,"Mencías Rodríguez, Emilio",9788490523957,bidi
Diferenciación en marketing,"González López, Luis",9788490524145,bidi
Principios básicos de las auditorías de calidad,"Parsowith, B. Scott",9788490524152,bidi
Diseño del Servicio,Marketing Publishing Center,9788490524503,bidi
Gestión eficaz del trabajo en equipo,Marketing Publishing Center,9788499691718,bidi
Creando valor...a través de las personas,Alfonso Jiménez,9788499696218,bidi
La cara humana del cambio,Timothy J. Galpin,9788499696294,bidi
El análisis técnico bursátil: cómo ganar dinero en los mercados financieros,Josu Imanol Delgado y Ugarte,9788499699394,bidi
Microbiología alimentaria, María del Rosario Pascual Anderson,9788499699981,bidi
Fundamentos de ciencia toxicológica,José Bello Gutiérrez,9788490523094,bidi
Compendio de farmacología general,"Velasco Martín, Alfonso",9788490523483,bidi
Obesidad: manual teórico-práctico,"Vázquez Martínez, Clotilde",9788490523636,bidi
Satisfacción y motivación en el trabajo,"González López, Luis",9788490523889,bidi
Empresas de restauración alimentaria: un sistema de gestión global,"Araluce Letamendía, María del Mar",9788490524022,bidi
La indigestión empresarial,Manuel Robles Miras,9788490524077,bidi
Manual de trabajo en equipo,"Winter, Robert S.",9788490524084,bidi
Métodos para la evaluación económica de los programas de asistencia sanitaria,"Drummond, Michael F",9788490524213,bidi
Política sanitaria española,"Elola Somoza, Javier",9788490524268,bidi
Técnicas estadísticas de investigación social, Benjamin Hernández Blázquez,9788490524336,bidi
Alimentación infantil,"Hernández Rodríguez, Manuel",9788490524350,bidi
Peritajes informáticos,Emilio Del Peso Navarro,9788490524510,bidi
Guía completa sobre fusiones y adquisiciones,"Jiménez Jiménez, Alfonso",9788499696362,bidi
Ciencia bromatológica,José Bello Gutiérrez,9788499699059,bidi
Indicadores de Gestión y Cuadro de Mando,"Salgueiro Anabitarte, Amado",9788499699875,bidi
Organización y gestión integral de mantenimiento,Santiago García Garrido,9788479785772,bidi
Procesos de potabilización del agua e influencia del tratamiento de ozonización, Francisco Javier Rodríguez Vidal,9788490520109,bidi
La seguridad de los datos de carácter personal. 2ª Ed.,Emilio Del Peso Navarro,9788490520116,bidi
La educación para la salud del siglo XXI, María Isabel Serrano González,9788490521304,bidi
Nuestro motor emocional,"Espada García, Miguel",9788490523674,bidi
La evaluación de la acción y de las políticas públicas,"Bañón i Martínez, Rafael",9788490524183,bidi
Farmacología práctica para la diplomatura en ciencias de la salud,"Ahumada Vázquez, J. Ignacio de",9788490524398,bidi
Dirige!,Angel Baguer Alcalá,9788499690995,bidi
Dirección estratégica bancaria,Joan Ramon Sanchis Palacio,9788499699097,bidi
Empresas y personas,Ismael Quintanilla Pardo,9788499699158,bidi
Métodos de análisis microbiológicos de los alimentos,Corrie Allaert Vandevenne,9788499699233,bidi
El error en las pruebas de diagnóstico clínico,Francisco L. Redondo Alvaro,9788499699240,bidi
Innovación y mejora continua según el Modelo EFQM de excelencia,Joaquin Membrado Martinez,9788499699271,bidi
Manual de drogodependencias para enfermería,Mario Martínez Ruiz,9788499699462,bidi
La transición a las nuevas ISO 9000:2000 y su implantación, Josep Cervera Martínez,9788499699899,bidi
Delirium,José Carlos  Mingote Adán,9788479780487,bidi
Latigazo cervical y colisiones a baja velocidad,"Rodríguez Jouvencel, Miguel",9788479780562,bidi
El libro del vendedor de ideas,Santiago García-Clairac,9788479781002,bidi
Manual de outsourcing informático,Emilio Del Peso Navarro,9788479781033,bidi
Liderazgo de equipos con entusiasmo estratégico,"Malaret, Juan",9788479783181,bidi
Líquidos orgánicos. Vol-II. Orina y líquido cefalorraquídeo:Cuadernos de Citopatología. Nº 2,"García Ureta, Ernesto",9788490523575,bidi
Líquidos orgánicos,Julio Rodríguez Costa,9788490524534,bidi
La gestión empresarial,Maria del Carmen Martínez Guillén,9788499694481,bidi
Sistemas de almacenaje y picking,"Mauleón Torres, Mikel",9788499695839,bidi
El engaño de las dietas,Andrés Morón Moreno,9788499699134,bidi
En la espiral de la innovación,"Carballo, Roberto",9788499699196,bidi
Gestión del conocimiento y calidad total,Carlos A. Benavides Velasco,9788499699295,bidi
El libro de la artritis reumatoide,Bonifacio Alvarez Lario,9788499699325,bidi
Introducción rápida a MatLab y Simulink para ciencia e ingeniería,Manuel Gil Rodriguez,9788499699448,bidi
Manual de Neurogenética, A. Jiménez Escrig,9788499699974,bidi
El ahorro energético,Mario Aguer Hortal,9788479781019,bidi
Zoología aplicada,"Francisco Padilla Álvarez, Antonio Cuesta López",9788490521335,bidi
Estadística aplicada, Julián de la Horra Navarro,9788490523421,bidi
Epidemiología intermedia: conceptos y aplicaciones,Moyses Szklo,9788490523827,bidi
Venta en las grandes ligas: camino a la superioridad comercial,"Redondo, Miguel",9788490524046,bidi
Estres en la enfermería,José Carlos  Mingote Adán,9788499695532,bidi
Cómo preparar estudios de inversión en el sector sanitario,"Corella Iraizoz, José María",9788499698052,bidi
Guía Metodológica para la gestión clínica por procesos,"Mora Martínez, José Ramón",9788499698090,bidi
Metodología básica de investigación en enfermería,Francisco Xavier Santos Heredero,9788499698113,bidi
Documentación clínica y archivo,Mercedes Tejero Alvarez,9788499699103,bidi
Higiene e inspección de carnes.,Benito Moreno García,9788499699318,bidi
Introducción a la química terapéutica,Cristina Minguillón Llombart,9788499699431,bidi
Técnicas analíticas de contaminantes químicos,Eugenio Vilanova Gisbert,9788499699684,bidi
La vejez desconocida,Inmaculada de la Serna de Pedro,9788499699691,bidi
El documento de seguridad,Emilio de Peso Navarro,9788479781347,bidi
Métodos de evaluación de riesgos laborales,Juan Carlos Rubio Romero,9788479781354,bidi
Comportamientos estratégicos,Carlos Fernández Isoird,9788479781668,bidi
Manual práctico de diseño de sistemas productivos,Albert Suñe Torrents,9788479781767,bidi
Coaching y liderazgo,Joan Payeras Serra,9788479782177,bidi
D3D,Marco Antonio Robledo Camacho,9788479786328,bidi
La gestión de la fábrica: modelos para mejorar la competitividad,"Heredia Alvaro, José Antonio",9788490523858,bidi
Aspectos familiares y sociales del paciente con demencia,"Bermejo Pareja, Félix",9788490524244,bidi
Aparato respiratorio,"García Ureta, Ernesto",9788490524541,bidi
El libro para conseguir un trabajo mejor,Luis Puchol Moreno,9788499691046,bidi
Invertir en Hedge Funds,Carlos Rodrigo Illera,9788499696560,bidi
Los Consejos de Administración,José A. Ramírez-Escudero Valdés,9788499699219,bidi
Planes de contingencia,Juan Gaspar Martínez,9788499699479,bidi
Entrevista personal, Carlos López Combarros,9788499699844,bidi
Logística y turismo,"Muñoz Machado, Andrés",9788479781231,bidi
Bioinformática,Rafael Lahoz-Beltra,9788479781811,bidi
Manual del transportista,"Carmona Pastor, F.",9788479789510,bidi
PHP y MySQL, Angel Cobo,9788490520093,bidi
Manual de coordinación de seguridad y salud en las obras de construcción,Juan Carlos Rubio Romero,9788490523018,bidi
Alimentación y nutrición,"Vázquez Martínez, Clotilde",9788490523582,bidi
Aparato respiratorio,Julio Rodríguez Costa,9788490524558,bidi
La venta de sí mismo. 5ª Ed.,"Puchol Moreno, Luis",9788499691169,bidi
Alimentación hospitalaria. Tomo 1. Fundamentos,"Martínez Hernández, J. Alfredo",9788499696607,bidi
Alimentación hospitalaria. Tomo 2. Dietas hospitalarias,"Cuervo Zapatel, Marta; Ruiz de las Heras, Aranzazu",9788499696614,bidi
Manual para la formación de nivel superior en prevención de riesgos laborales,Juan Carlos Rubio Romero,9788499699226,bidi
Factores de riesgo cardiovascular en niños y adolescentes,Miguel A. Ruiz Jiménez,9788499699561,bidi
Manual de pinturas y recubrimientos plásticos,E. Schweigger,9788499699592,bidi
Calidad del diseño en la construcción,Karima Brinet,9788499699769,bidi
Los datos de los ciudadanos en los ayuntamientos,Emilio Del Peso Navarro,9788499699967,bidi
Del cambio operativo al cambio estructural,Carlos Fernández Isoird,9788479781026,bidi
Inferencia estadística,"Gómez Villegas, Miguel Angel",9788479781224,bidi
Creatividad e innovación en empresas y organizaciones,Andrés Fernández Romero,9788479784829,bidi
El libro para conducir reuniones con éxito,María Dolores Muntane Coca,9788479786533,bidi
El crucigrama,Juan Palacios Gil,9788479789497,bidi
Sistema de gestión,Francisco Ogalla Segura,9788479789534,bidi
Platón qué debo hacer en mi empresa,Moisés Ruiz González,9788479789541,bidi
Técnicas para el análisis de datos clínicos,David Nettleton,9788499690674,bidi
Alerta!,Angel Baguer Alcalá,9788499690711,bidi
Aplicaciones prácticas de Modelo EFQM de Excelencia en Pymes,"Corma Canós, Francisco",9788499690940,bidi
Nuevos casos en dirección y gestión de recursos humanos,"Puchol Moreno, Luis",9788499691039,bidi
La elaboración del plan estratégico y su implantación a través del Cuadro de Mando Integral,Daniel Martinez Pedros,9788499694177,bidi
La gestión adecuada de personas,"Sánchez, Yolanda",9788499694795,bidi
El consejero independiente,Club de Consejeros,9788499699127,bidi
Qué significa estadísticamente significativo?,Luis Prieto Valiente,9788499699509,bidi
Inmunomodulación con interleuquina-2 en oncología,Nieves Díaz Campos,9788479781170,bidi
Tecnología de los materiales cerámicos,"Morales Güeto, Juan",9788479781330,bidi
Valoración de la incapacidad laboral,José A. Ojeda Gil,9788479789480,bidi
XXI: ¿Otro siglo violento?,Pedro Gómez Bosque,9788490520154,bidi
Medicina humanitaria, Pilar Estébanez Estébanez,9788490521342,bidi
Introducción a la enfermería legal y forense, María Dolores Díaz-Ambrona Bardají,9788490521359,bidi
Calidad en los servicios educativos,"Senlle Szodo, Andrés",9788490523780,bidi
Calidad de vida Alimentos y Salud Humana,José Bello Gutiérrez,9788499690728,bidi
Nutrición para educadores,José Mataix Verdú,9788499695129,bidi
Modelos de gestión para médicos de familia,Francisco Hervás Maldonado,9788499698120,bidi
Enfermedades de origen alimentario,María del Rosario Pascual Anderson,9788499699165,bidi
Las enfermedades de Santa Teresa de Jesús,Avelino Senra Varela,9788499699202,bidi
El libro del guión,Atina Ayir,9788499699455,bidi
El médico y el científico, Federico J. Casimiro Soriguer Escofet,9788499699820,bidi
El negocio es el conocimiento,Manuel Riesco González,9788479786564,bidi
Manual de nutrición y metabolismo,Diego Bellido Guerrero,9788490523865,bidi
2 + 2 estratégicamente 6,Maria del Carmen Martínez Guillén,9788499690384,bidi
El libro de la gestión municipal,Pedro  Asensio Romero,9788499690735,bidi
Logística y costos,"Mauleón Torres, Mikel",9788499691176,bidi
Competencias y habilidades profesionales para universitarios, Carlos J. van-der Hofstadt Roman,9788499695068,bidi
Conocimiento para innovar,"Arboniés Ortiz, Angel L.",9788499695075,bidi
Manual básico de logística integral,"Urzelia Inza, Aitor",9788499695525,bidi
Cómo mejorar la logística de su empresa mediante la simulación,"Piera Eroles, Miquel Angel",9788499696508,bidi
Gestione y controle el valor integral de su empresa,Victor Raúl López Ruiz,9788499696553,bidi
El transporte terrestre de mercancías,Pedro Martínez González,9788499699141,bidi
El comportamiento económico del mercado del petróleo,Emilio Figueroa Sánchez,9788499699110,bidi
Centrales térmicas de ciclo combinado,Santiago Sabugal García,9788499699332,bidi
Innovación y gestión del conocimiento,"Carballo, Roberto",9788499699424,bidi
Matemática educativa,Crisólogo Dolores Flores,9788499699608,bidi
El decálogo de la excelencia,"Mondría, Jesús",9788479782740,bidi
Manual de instrumentos de gestión y desarrollo de las personas en las organizaciones,Federico Gan Bustos,9788479783327,bidi
El plan de continuidad de negocio,Juan Gaspar Martínez,9788479787936,bidi
Instalaciones eléctricas de Baja Tensión 2003,Antonio López López,9788490520161,bidi
Derecho sanitario y sociedad,"Antequera Vinagre, José Mª",9788499690391,bidi
Gestión clínica: Gobierno clínico,Luis Ángel Oteo Ochoa,9788499690445,bidi
Sistemas y servicios sanitarios,José Ramón Repullo Labrador,9788499690469,bidi
Quiero ser empresario!,Jose Luis Dirube Mañueco,9788499690605,bidi
La vida es un supermercado,"Puchol Moreno, Luis",9788499691060,bidi
Falsas economías y verdaderos despilfarros,Luis Puchol Moreno,9788499691114,bidi
Instrumentación y control avanzado de procesos,José Acedo Sánchez,9788499695044,bidi
Instrumentación y control básico de procesos,José Acedo Sánchez,9788499695051,bidi
10 Pasos para aumentar su rentabilidad DS-3,Luis Roldán González de las Cuevas,9788499696591,bidi
La contabilidad y su análisis,Manuel Robles Miras,9788499699172,bidi
La educación ante el nuevo orden mundial, José Roig Ibáñez,9788499699882,bidi
Citología líquida,Javier Sáez de Santamaría,9788490520659,bidi
Nutrición en el deporte, Javier González Gallego,9788490521366,bidi
Liderazgo y gestión por 8 hábitos:del miedo a la confianza,"Cardona Labarga, José María",9788490524329,bidi
Economia de la salud: Fundamentos,Santiago Rubio Cebrián,9788499690407,bidi
Economía de la salud: Instrumentos,Juan A. Gimeno Ullastres.,9788499690414,bidi
Función directiva y recursos humanos en sanidad,Eduardo Pérez Gorostegui,9788499690421,bidi
El secreto del agua,Arturo Arnau Tarín,9788499690742,bidi
El hidrogeno,Mario Aguer Hortal,9788499690780,bidi
Asperger en el aula,Pedro Padrón Pulido,9788499690957,bidi
La gestión de enfermería y los servicios generales en las organizaciones sanitarias,"Ayuso Murillo, Diego",9788499691015,bidi
Toxicología alimentaria,"Cameán Fernández, Ana María; Repetto Jiménez, Manuel",9788499692081,bidi
Manual de higiene y medicina preventiva hospitalaria,Juana Martínez Hernández,9788499695556,bidi
Higiene e inspección de carnes.,Benito Moreno García,9788499699301,bidi
Enfermería facultativa,Cecilio Eseverri Chaverri,9788499699547,bidi
Enfermedad mental,Fernando Rodes Lloret,9788499699837,bidi
Operación y mantenimiento de centrales de ciclo combinado,Santiago García Garrido,9788499690322,bidi
Marketing para seres humanos,"Moreno, Mariá; Oppenheimer, Mauricio",9788499690575,bidi
Industrializar la gestión,Juan de Dios García Martínez,9788499691022,bidi
Dirección y gestión de recursos humanos. 7ª Ed.,"Puchol Moreno, Luis",9788499691121,bidi
El libro de la venta directa,"Ongallo, Carlos",9788499694467,bidi
Innovación o evolución?,"Arboniés Ortiz, Angel L.",9788499695099,bidi
Monólogo de un vendedor,"Herrero Ortiz, José A.",9788499695518,bidi
Carrera Profesinal,Federico Gan Bustos,9788499696492,bidi
Manual básico de protocolo empresarial y social,Maria del Carmen Martínez Guillén,9788499696577,bidi
Gestión de promociones inmobiliarias,Patricio Montoya Mateos,9788499699349,bidi
Simulación financiera con delta Simul-e,Sara Helena Otal Franco,9788499699516,bidi
Jornada laboral flexibilidad humana y análisis del trabajo pesado,Ibcia Santibánez Lara,9788499699585,bidi
Memoria del futuro,Antonio Linares,9788499699615,bidi
Modelado y simulación computacional de incendios en la edificación,"Alvear, Daniel",9788499699646,bidi
De empleado a millonario,Gregory Cajina,9788499699783,bidi
Descubriendo con mi coach, Tomas  García Martín,9788479786588,bidi
El directivo feliz,Carlos Herreros de las Cuevas,9788479786892,bidi
El gran bazar,Antonio Linares,9788479789565,bidi
Centros hospitalarios,Isabel De Val Pardo,9788499690346,bidi
Diccionario práctico de gastronomía y salud,Miguel J. Jordá,9788499690377,bidi
Nutriterapia salud y longevidad,Juan Morales Güeto,9788499690599,bidi
Tecnología y margen de refino del petróleo,José Lluch Urpi,9788499690698,bidi
La gestión de enfermería y la división médica como dirección asistencial,"Ayuso Murillo, Diego",9788499690773,bidi
La bomba atómica,Natividad Carpintero Santamaría,9788499690964,bidi
Educatrónica,Enrique Ruiz Velasco Sánchez,9788499694658,bidi
Metodologías avanzadas para la planificación y mejora,Joaquin Membrado Martinez,9788499696638,bidi
El hospital empresa y la sanidad asistencial,Francisco Hervás Maldonado,9788499698069,bidi
Claves para una alimentación óptima,Iciar Astiasarán Anchía,9788499699066,bidi
Conducta alimentaria y sus alteraciones en la picaresca española,Ignacio Jáuregui Lobera,9788499699400,bidi
Micotoxinas en alimentos,"Soriano del Castillo, José Miguel",9788499699622,bidi
Por qué trabajamos?,Francisco Alonso Fernández,9788479787653,bidi
Cómo evaluar un proyecto empresarial,Urbano Medina Hernández,9788479787738,bidi
Para qué sirve un lider?,Moisés Ruiz González,9788479789404,bidi
Ganarse el puesto,Angeles Rubio Gil,9788479789428,bidi
La empresa sabia,Carmen Yates,9788479789442,bidi
Efectos del pensamiento único,Angel Muñoz López,9788479789473,bidi
Marketing municipal,Pedro  Asensio Romero,9788479789589,bidi
Seguridad industrial en plantas químicas y energéticas 2ª Ed.,"Storch de Gracia, José María; García Martín, Tomas",9788490520123,bidi
Cogeneración,Santiago García Garrido,9788490521397,bidi
Guía práctica para la interpretación y aplicación de las tarifas eléctricas,Jesús Ruiz Conde,9788499690643,bidi
Nuevo reglamento de protección de datos de carácter personal,Emilio Del Peso Navarro,9788499690667,bidi
Cálculo diferencial,"Camacho, Alberto",9788499690971,bidi
El libro del curriculum vitae. 4ª Ed.,"Puchol Moreno, Luis",9788499691077,bidi
Gestión de stock,Mikel Mauleón Torres,9788499698076,bidi
Investigaciones sobre enseñanza y aprendizaje de las matemáticas,Ricardo Cantoral Uriza,9788499699578,bidi
Metodología de la investigación educativa,Angel Díaz Barriga,9788490520239,bidi
Pobreza y desigualdad social,Leticia Cano Soriano,9788490520253,bidi
Procesos formativos y prácticas de los formadores docentes,Inés Lozano Andrade,9788490520260,bidi
Reina Virgen,"Malaret, Juan",9788490520376,bidi
Universidad Pública,Angel Baguer Alcalá,9788490520383,bidi
Formación profesional en la educación superior,Concepción Barrón Tirado,9788499696898,bidi
Perfil socioeconómico,Maria del Rosario Silva Arciniega,9788499696935,bidi
Política en movimiento,Cesáreo Amezcua Viedma,9788499696942,bidi
Gestión empresarial de la agencia de publicidad,Ignasi Ferrer Lorenzo,9788499697895,bidi
Control automático de procesos industriales,Alfredo Roca Cusido,9788499698748,bidi
Pinturas y barnices,Jordi Calvo Carbonell,9788499698793,bidi
Reivindicación del alma,Pedro Gómez Bosque,9788499698816,bidi
Distribución de los números primos,Jorge Sánchez,9788499699790,bidi
Manual del consultor de dirección,Andrés Fernández Romero,9788479787097,bidi
Tocamos las trompetas?,Carlos Fernández Isoird,9788479788285,bidi
"Talento, tecnología y tiempo","Goñi Zabala, Juan Jose",9788479789398,bidi
Higiene y prevención de la ansiedad,"Baeza Villarroel, J. Carlos",9788479789411,bidi
Medición del impacto y la rentabilidad de la formación,Jorge Palacios Plaza,9788479789435,bidi
Escuela de desarrollo de hábitos,"García Arigüel, Marián; Díaz Leonardo, Sandra",9788479789459,bidi
Hiperactividad,Ignacio Pascual Castroviejo,9788479789572,bidi
Gran manual de magnitudes físicas y sus unidades,Atanasio Lleó Morilla,9788499690254,bidi
Cuándo se quema el profesorado de secundaria?,María Elena Napione Bergé,9788499690520,bidi
Juan Rof Carballo y la medicina psicosomática,Francisco López Martínez,9788499690551,bidi
Midiendo la infección,Francisco Hervás Maldonado,9788499690582,bidi
La disciplina de la innovación,"Arboniés Ortiz, Angel L.",9788499695112,bidi
El malestar de los jóvenes,José Carlos  Mingote Adán,9788499695655,bidi
La tesis doctoral en medicina,Avelino Senra Varela,9788499698885,bidi
Producción artística e innovación industrial,Emilio Jurado Gómez,9788499699660,bidi
La creatividad y las nuevas tecnologías en las organizaciones modernas,Francisco Mechén Bellon,9788479783136,bidi
Síndrome de déficit de atención-hiperactividad,Ignacio Pascual Castroviejo,9788479785789,bidi
Dirige tu vida,Moisés Ruiz González,9788479787813,bidi
El desgaste profesional del médico,"Gálvez Herrer, Macarena",9788479788766,bidi
Ganar en bolsa, Renato Di Lorenzo,9788490521403,bidi
Toxicología fundamental 4 edic.,Manuel Repetto Jiménez,9788490523063,bidi
De ejecutivo a empresario,Carlos Alonso Rodríguez,9788499690230,bidi
Manifiestos para la innovación educativa,"Carballo, Roberto",9788499690261,bidi
Estadística aplicada,"González Manteiga, María Teresa",9788499691008,bidi
Control global del riesgo cardiometabólico I,José Sabán Ruiz,9788499692975,bidi
Psicología del aprendizaje y adiestramiento del perro,Antonio Paramio Miranda,9788499697949,bidi
Traumatismo raquimedular,Gregorio Rodríguez Boto,9788499698854,bidi
Promoción y educación para la salud, Rogelia Perea Quesada,9788499698878,bidi
Gramática para profesores de español como lengua extranjera ELE,Elisabet Areizaga Orube,9788499699356,bidi
Criterios de valoración del daño corporal,Javier Alonso Santos,9788499699523,bidi
Problemas y prácticas sobre los mercados financieros,EduardoJosé Menéndez Alonso,9788479781040,bidi
Gestión del conocimiento,"Valhondo Solano, Domingo",9788479781958,bidi
Coaching para emprender,Gregory Cajina,9788479783648,bidi
Formación de formadores después de Bolonia,Angeles Rubio Gil,9788479785581,bidi
Creación de valor para el accionista,Artemio Milla Gutiérrez,9788479788346,bidi
El éxito sostenible a través del error,Antonio López Ramos,9788479789367,bidi
55 respuestas a dudas típicas de estadística, Roberto Behar Gutiérrez,9788490521410,bidi
Bioestadística sin dificultades matemáticas: en busca de los tesoros escondidos,Luis Prieto Valiente,9788490523629,bidi
Iniciación a la aeronáutica,"Creus Sole, Antonio",9788499690179,bidi
Teoría y práctica de la bolsa: todo lo que debe saber el inversor sobre los mercados financieros,Ruperto Pérez Fernández Tenllado,9788499690193,bidi
El libro de cabecera del entrevistador,Luis Puchol Moreno,9788499691152,bidi
El cristal con que se mira,Juan Manuel  Piña,9788499696751,bidi
Ética valores y diversidad sociocultural,Ana Hirsch Adler,9788499696768,bidi
Sobrevivir. La escuela secundaria,Inés Lozano Andrade,9788499696812,bidi
Eficacia directiva,Santiago De Miguel Guijarro,9788499699912,bidi
